code,date,open,high,low,close,volume,money,turnover,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,quality_value_assets_debt_ratio,quality_value_basic_eps,quality_value_calc_per_net_assets,quality_value_calculate_operating_income_total_yoy_growth_ratio,quality_value_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_value_deduct_net_profit_yoy_growth_ratio,quality_value_equity_ratio,quality_value_index_deduct_holder_net_profit,quality_value_index_full_diluted_roe,quality_value_index_per_operating_cash_flow_net,quality_value_index_weighted_avg_roe,quality_value_operating_income_total,quality_value_parent_holder_net_profit,quality_value_per_capital_reserve,quality_value_per_undistributed_profits,quality_value_sale_net_interest_ratio,quality_single_basic_eps,quality_single_calculate_operating_income_total_yoy_growth_ratio,quality_single_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_single_deduct_net_profit_yoy_growth_ratio,quality_single_index_deduct_holder_net_profit,quality_single_index_full_diluted_roe,quality_single_index_per_operating_cash_flow_net,quality_single_index_weighted_avg_roe,quality_single_operating_income_total,quality_single_parent_holder_net_profit,quality_single_sale_net_interest_ratio,quality_yoy_assets_debt_ratio,quality_yoy_basic_eps,quality_yoy_calc_per_net_assets,quality_yoy_calculate_operating_income_total_yoy_growth_ratio,quality_yoy_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_yoy_deduct_net_profit_yoy_growth_ratio,quality_yoy_equity_ratio,quality_yoy_index_deduct_holder_net_profit,quality_yoy_index_full_diluted_roe,quality_yoy_index_per_operating_cash_flow_net,quality_yoy_index_weighted_avg_roe,quality_yoy_operating_income_total,quality_yoy_parent_holder_net_profit,quality_yoy_per_capital_reserve,quality_yoy_per_undistributed_profits,quality_yoy_sale_net_interest_ratio,quality_mom_basic_eps,quality_mom_calculate_operating_income_total_yoy_growth_ratio,quality_mom_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_mom_deduct_net_profit_yoy_growth_ratio,quality_mom_index_deduct_holder_net_profit,quality_mom_index_full_diluted_roe,quality_mom_index_per_operating_cash_flow_net,quality_mom_index_weighted_avg_roe,quality_mom_operating_income_total,quality_mom_parent_holder_net_profit,quality_mom_sale_net_interest_ratio,quality_single_yoy_basic_eps,quality_single_yoy_calculate_operating_income_total_yoy_growth_ratio,quality_single_yoy_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_single_yoy_deduct_net_profit_yoy_growth_ratio,quality_single_yoy_index_deduct_holder_net_profit,quality_single_yoy_index_full_diluted_roe,quality_single_yoy_index_per_operating_cash_flow_net,quality_single_yoy_index_weighted_avg_roe,quality_single_yoy_operating_income_total,quality_single_yoy_parent_holder_net_profit,quality_single_yoy_sale_net_interest_ratio,statDate,pubDate,quality_value_business_cycle,quality_value_conservative_quick_ratio,quality_value_current_ratio,quality_value_inventory_turnover_days,quality_value_inventory_turnover_ratio,quality_value_quick_ratio,quality_value_receive_accounts_turnover_days,quality_value_sale_gross_margin,quality_single_sale_gross_margin,quality_yoy_business_cycle,quality_yoy_conservative_quick_ratio,quality_yoy_current_ratio,quality_yoy_inventory_turnover_days,quality_yoy_inventory_turnover_ratio,quality_yoy_quick_ratio,quality_yoy_receive_accounts_turnover_days,quality_yoy_sale_gross_margin,quality_mom_sale_gross_margin,quality_single_yoy_sale_gross_margin
sz300750,2020-07-29,197.52,205.0,195.27,204.18,18998600.0,3844680000.0,0.015502,93.68793080348895,10.160340969024276,37.48463924386325,10.069935528606328,105.08165087162624,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-07-30,205.0,206.98,202.4,205.35,14353100.0,2944640000.0,0.011711,94.22492625285392,10.218577465631364,37.69949168560692,10.127653844166122,105.68376873112068,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-07-31,206.0,215.3,205.5,212.17,20705000.0,4378420000.0,0.016894,97.35417731899447,10.557940898434245,38.95150831476899,10.46399766368065,109.19373805821866,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-03,213.88,215.8,210.05,215.6,15106100.0,3216870000.0,0.012326,98.92815817348227,10.728637187947308,39.581259703248,10.633175119005156,110.9589640276678,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-04,214.3,222.98,210.32,210.69,19958100.0,4309490000.0,0.016285,102.03474857218932,11.065543099213151,40.824209775634976,10.967083283701248,108.43198458090173,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-05,210.74,212.8,206.55,210.35,12730100.0,2664520000.0,0.010387,101.8700949152412,11.047686612448608,40.758331675030654,10.949385681717756,108.25697535778814,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-06,216.88,217.88,208.0,211.5,14565700.0,3082280000.0,0.011885,102.42704838363017,11.10808753169382,40.98116934108999,11.009249161154338,108.84881624206916,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-07,209.0,214.3,202.11,204.29,18055200.0,3733670000.0,0.0147319999999999,98.9352266385533,10.72940375429831,39.58408780352647,10.633934864544852,105.138160096377,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-10,204.2,205.3,198.08,200.68,13078700.0,2629650000.0,0.010671,97.18702890966831,10.539813858839937,38.884632061125195,10.44603191621256,103.28026366931392,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-11,200.75,204.6,198.13,198.42,12233200.0,2468200000.0,0.009982,96.09245630382,10.421108804780202,38.446692415062344,10.328383084845038,102.11712133987012,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-12,199.9,200.26,188.2,195.73,25272700.0,4855190000.0,0.020621,94.78977977043986,10.279835135504165,37.92549016962454,10.188366450970598,100.73271952586548,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-13,200.8,201.98,194.47,195.99,13061200.0,2581160000.0,0.010657,94.91576476552898,10.293498053407337,37.97589689811724,10.201907797942813,100.86649257739585,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-14,197.7,200.45,195.99,200.37,11970000.0,2373750000.0,0.009767,97.03692797492523,10.523535596915696,38.82457651991771,10.42989849622256,103.12065695351548,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-17,200.0,200.37,194.2,196.62,19707400.0,3866930000.0,0.01608,95.22074824373972,10.326573136846203,38.097921107191176,10.23468858343496,101.19075385863044,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-18,199.6,205.0,195.88,199.28,22122400.0,4415130000.0,0.01805,96.50907995094629,10.466291127351084,38.613383972652066,10.373163380772958,102.55976356758384,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-19,197.8,197.8,190.0,190.19,18714700.0,3610140000.0,0.0152699999999999,92.10688148393018,9.98887811316021,36.85205975510578,9.899998327742123,97.88160251221208,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-20,187.0,191.0,185.0,188.42,13020100.0,2444310000.0,0.010624,91.24972614605495,9.895920670066516,36.509111006631464,9.807868008325542,96.97071631923342,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-21,191.36,193.94,190.0,192.23,14655300.0,2815940000.0,0.011958,93.09480342561898,10.09601703374746,37.24732835873174,10.00618393964307,98.93156117392463,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-24,194.2,208.0,192.24,202.01,25807000.0,5156580000.0,0.021057,97.83109081525588,10.609661581057804,39.142321904145675,10.515258142153035,103.96490221177042,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
sz300750,2020-08-25,202.01,206.0,198.96,199.92,14549100.0,2935650000.0,0.011871,96.81884503788154,10.499884770380335,38.73732130838496,10.406458111777251,102.88928133348745,57.3682,0.3406,17.5578,-9.527904,-29.14251,-53.2383,1.5008,428196075.68,1.9137,1.4249,1.93,9030794052.46,742043183.2,9.8218,6.4856,10.0214,0.336,-9.527904,-29.14251,-53.2383,428196075.68,1.9296,1.4249,1.93,9030794052.46,742043183.2,10.0214,0.02430776,-0.29350757,0.1260197,-1.05640024,-1.19003374,-1.22153097,0.09053917,-0.53238287,-0.37454652,-0.37154325,-0.38141026,-0.09527904,-0.2914251,0.00497278,0.34782518,-0.10431246,-0.32299013,-1.40622373,-4.36026812,-2.16085614,-0.5495869,-0.33908755,-7.018e-05,-0.33676976,-0.3016877,-0.32295464,0.03476618,-0.29574513,-1.05640024,-1.19003374,-1.22153097,-0.53238287,-0.38122114,-0.37154325,-0.38141026,-0.09527904,-0.2914251,-0.10431246,2020-03-31,2020-05-15,224.8225,1.4601,1.7989,144.1846,0.6242,1.4874,80.6379,25.0911,25.0911,0.43038149,0.12358599,0.14725765,0.54453768,-0.35255679,0.12989973,0.26341592,-0.12602885,-0.13492389,-0.12602885
